date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2010-05-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,29.98,0.2282
2010-05-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,32.68,0.2487
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.1522
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,71.2,0.5419
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,25.0,0.1903
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50.0,0.3806
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,1.1417
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.0,0.1522
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,0.9134
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.82,0.2194
2010-05-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.84,0.2728
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,0.1269
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,72.0,0.548
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,20.0,0.1522
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,32.5,0.2474
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,120.0,0.9134
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,15.0,0.1142
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,74.0,0.5633
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,27.02,0.2057
2010-05-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,34.14,0.2599
2010-06-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,80.0,2.0584
2010-06-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,123.75,3.184
2010-06-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,88.75,2.2835
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,23.33,0.6003
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,72.5,1.8654
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,25.0,0.6432
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,51.67,1.3294
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,150.0,3.8594
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,13.28,0.3417
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,75.75,1.949
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.2,0.6484
2010-06-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,26.45,0.6805
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,42.0,1.0806
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,0.5576
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,1.3938
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.0,3.3448
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.33,0.4202
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,80.0,2.0584
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.7,0.687
2010-06-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,33.32,0.8573
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,22.12,0.5691
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,128.5,3.3062
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,40.0,1.0292
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,131.0,3.3706
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,21.33,0.5488
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.5438
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.0,0.6432
2010-06-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,22.5,0.5789
2010-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,23.33,0.6003
2010-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,1.8011
2010-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,132.5,3.4091
2010-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,105.0,2.7016
2010-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,29.17,0.7505
2010-06-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.0,0.9005
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,13.75,0.3538
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,63.75,1.6403
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,40.63,1.0454
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,122.5,3.1519
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.04,0.4127
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,72.5,1.8654
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.13,0.7238
2010-06-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,33.3,0.8568
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,19.79,0.5092
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,1.8011
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,20.0,0.5146
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,45.83,1.1792
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,120.0,3.0875
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.0,0.5146
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,3.0875
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,27.3,0.7024
2010-06-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.63,0.9167
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,0.4289
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,73.75,1.8975
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,18.75,0.4824
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,34.37,0.8843
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,112.5,2.8946
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,15.42,0.3967
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,68.75,1.7689
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.68,0.6865
2010-06-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,37.5,0.9649
2010-07-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,71.25,1.8287
2010-07-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,118.75,3.0478
2010-07-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,86.25,2.2137
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,21.92,0.5626
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,75.0,1.925
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,22.08,0.5667
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50.0,1.2833
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,132.5,3.4007
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,9.83,0.2523
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,68.75,1.7645
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,23.3,0.598
2010-07-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,21.75,0.5582
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,46.0,1.1806
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,0.5562
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,1.3903
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.0,3.3366
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,17.0,0.4363
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,85.0,2.1816
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.7,0.6853
2010-07-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.33,0.9068
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,22.0,0.5647
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,128.0,3.2853
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,39.5,1.0138
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,131.0,3.3623
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.83,0.5346
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,58.75,1.5079
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.0,0.6417
2010-07-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,21.77,0.5587
2010-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,23.33,0.5988
2010-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,1.7966
2010-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,123.75,3.1762
2010-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,96.25,2.4704
2010-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.68,0.6848
2010-07-15,North-East,Ouanaminthe,Ouanaminthe,19.55,-71.733333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.0,0.8983
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,13.12,0.3367
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,52.5,1.3475
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,41.67,1.0695
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,125.0,3.2083
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,16.67,0.4279
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,60.0,1.54
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,26.05,0.6686
2010-07-15,South,Les Cayes,Cayes,18.2,-73.75,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,30.22,0.7756
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,20.0,0.5133
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,1.7966
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,20.0,0.5133
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,45.0,1.155
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,120.0,3.0799
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,20.0,0.5133
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,120.0,3.0799
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.13,0.645
2010-07-15,South-East,Jacmel,Jacmel,18.234167,-72.534722,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,35.0,0.8983
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,16.67,0.4279
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,1.7966
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,18.33,0.4705
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,34.37,0.8821
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,110.0,2.8233
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,14.58,0.3742
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,65.0,1.6683
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,25.4,0.6519
2010-07-15,West,Port-au-Prince,Port-au-Prince,18.539167,-72.335,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,37.5,0.9625
2010-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,64.0,0.4871
2010-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,107.0,0.8144
2010-08-15,Artibonite,Gonaives,Gonaives,19.45,-72.683333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,81.0,0.6165
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,18.9,0.1439
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,70.0,0.5328
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,19.97,0.152
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,50.0,0.3806
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,119.8,0.9119
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,11.6,0.0883
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,70.0,0.5328
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,22.67,0.1726
2010-08-15,Centre,Hinche,Hinche,19.15,-72.016667,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,22.33,0.17
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,43.2,0.3288
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (imported),Pound,actual,Retail,HTG,21.67,0.1649
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,54.17,0.4123
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,130.0,0.9895
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Sorghum,Pound,actual,Retail,HTG,17.06,0.1299
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,cereals and tubers,Wheat flour (imported),Marmite,actual,Retail,HTG,84.0,0.6394
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (black),Pound,actual,Retail,HTG,28.27,0.2152
2010-08-15,Grande'Anse,Jeremie,Jeremie,18.616667,-74.083333,pulses and nuts,Beans (red),Pound,actual,Retail,HTG,38.4,0.2923
2010-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (imported),Pound,actual,Retail,HTG,21.6,0.1644
2010-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Maize meal (local),Marmite,actual,Retail,HTG,124.0,0.9438
2010-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (local),Pound,actual,Retail,HTG,38.16,0.2905
2010-08-15,North,Cap-Haitien,Cap-Haitien,19.757778,-72.204167,cereals and tubers,Rice (tchako),Marmite,actual,Retail,HTG,92.4,0.7033
